Date,ADA,BCH,BNB,BTC,DOGE,ETH,LINK,LTC,XMR,XRP
3/10/18,0.080789,514.5250244,10.27120018,6502.589844,0.005704,220.4889984,0.310337991,57.47750092,114.6849976,0.528162003
4/10/18,0.081303999,513.0300293,10.25559998,6576.689941,0.005645,222.2180023,0.320939988,58.27949905,114.5339966,0.526606023
5/10/18,0.082990997,520.6329956,10.63619995,6622.47998,0.005669,227.6009979,0.356503993,58.76620102,114.8769989,0.519025981
6/10/18,0.081303,508.6239929,10.37209988,6588.310059,0.005545,225.1199951,0.33809799,57.84410095,115.0699997,0.488081992
7/10/18,0.084657997,517.4680176,10.51900005,6602.950195,0.005562,226.1190033,0.337637007,58.16030121,113.7170029,0.482039005
8/10/18,0.086607002,528.9749756,10.50660038,6652.22998,0.005578,229.2550049,0.343585014,59.41260147,114.2750015,0.489751011
9/10/18,0.086356997,517.789978,10.38490009,6642.640137,0.005635,227.9819946,0.339711994,58.7132988,113.6740036,0.479856998
10/10/18,0.084679,512.9240112,10.32800007,6585.529785,0.005552,225.7689972,0.347860992,57.98180008,113.4589996,0.462386996
11/10/18,0.070938997,433.0369873,9.301320076,6256.240234,0.005,189.4989929,0.30320099,51.23300171,100.3840027,0.383130014
12/10/18,0.073214002,443.2290039,9.528940201,6274.580078,0.005247,196.727005,0.311277986,53.55170059,100.7089996,0.419115007
13/10/18,0.073103003,448.4100037,9.540360451,6285.990234,0.005182,199.8410034,0.318843007,53.4518013,102.137001,0.418877989
14/10/18,0.071292996,439.2340088,9.496740341,6290.930176,0.005158,195.7149963,0.325284004,52.18740082,100.9069977,0.40328601
15/10/18,0.074789003,459.381012,10.31610012,6596.540039,0.005218,209.7039948,0.339637995,54.87960052,107.1090012,0.447315991
16/10/18,0.075814001,458.0119934,10.01089954,6596.109863,0.005017,210.1199951,0.358844995,54.06819916,107.3949966,0.470252991
17/10/18,0.077408001,448.7929993,9.904470444,6544.430176,0.004599,207.0829926,0.376967996,53.67210007,105.3619995,0.468196988
18/10/18,0.075130999,438.4249878,9.716580391,6476.709961,0.004386,203.352005,0.376913011,52.52690125,102.913002,0.457724988
19/10/18,0.075836003,440.8460083,9.766750336,6465.410156,0.00447,203.727005,0.361977011,53.02009964,103.7229996,0.454178005
20/10/18,0.076342002,447.4450073,9.754630089,6489.189941,0.004551,205.4299927,0.370766014,53.3628006,103.7789993,0.459151
21/10/18,0.075873002,447.8510132,9.743300438,6482.350098,0.004517,205.1419983,0.371791005,52.91579819,105.0999985,0.456694007
22/10/18,0.075776003,447.2109985,9.726849556,6487.160156,0.004366,204.0440063,0.390430987,52.20389938,105.4599991,0.453108996
23/10/18,0.074743003,442.6549988,9.803079605,6475.740234,0.004172,204.3359985,0.43788299,52.54130173,108.4420013,0.462058008
24/10/18,0.074321002,442.4460144,9.74532032,6495.839844,0.003911,203.852005,0.412075013,52.51499939,106.9499969,0.457237005
25/10/18,0.073858999,440.2290039,9.692279816,6476.290039,0.003717,202.7189941,0.437743008,52.23460007,106.3219986,0.458052009
26/10/18,0.073712997,438.7399902,9.702679634,6474.75,0.003984,203.3289948,0.432123005,52.09889984,105.0179977,0.459288001
27/10/18,0.072885998,437.5270081,9.654450417,6480.379883,0.004195,204.2100067,0.444364011,51.93199921,103.8990021,0.456348002
28/10/18,0.073165998,441.0840149,9.666790009,6486.390137,0.004063,205.3659973,0.440447986,51.9375,104.9759979,0.462406009
29/10/18,0.069627002,417.5710144,9.402620316,6332.629883,0.003847,197.246994,0.418148011,49.07139969,101.487999,0.441513985
30/10/18,0.069646999,421.9339905,9.387040138,6334.27002,0.00385,197.5559998,0.450410008,49.23910141,102.5530014,0.444759011
31/10/18,0.069705002,422.8590088,9.364959717,6317.609863,0.003764,197.3809967,0.506043971,49.44150162,103.8339996,0.44838199
1/11/18,0.070867002,424.0899963,9.549220085,6377.779785,0.003777,198.871994,0.514021993,50.27190018,103.8809967,0.455722004
2/11/18,0.072584003,462.0100098,9.573080063,6388.439941,0.003773,200.6349945,0.500783026,51.33069992,105.7799988,0.458685011
3/11/18,0.071479,477.993988,9.530209541,6361.259766,0.003733,200.1860046,0.543030977,50.97340012,106.8669968,0.455666989
4/11/18,0.076228999,560.1829834,9.627539635,6376.129883,0.003676,207.4859924,0.503996015,53.61249924,111.7959976,0.462691009
5/11/18,0.076148003,558.4660034,9.672510147,6419.660156,0.003622,209.0910034,0.481368005,53.54629898,111.3450012,0.497411996
6/11/18,0.080952004,628.507019,9.780810356,6461.009766,0.003696,218.4519958,0.484115005,55.94509888,112.8939972,0.549080014
7/11/18,0.078543998,617.2550049,9.816929817,6530.140137,0.003637,217.1829987,0.482140988,54.18889999,111.5130005,0.535706997
8/11/18,0.076493002,574.434021,9.650950432,6453.720215,0.003384,212.2310028,0.497974008,52.37340164,108.427002,0.493508011
9/11/18,0.074225999,544.4190063,9.554200172,6385.620117,0.00314,210.0740051,0.492477,51.89599991,106.8929977,0.500667989
10/11/18,0.075221002,556.4990234,9.557519913,6409.220215,0.003285,212.5330048,0.521143019,52.40179825,105.2450027,0.506698012
11/11/18,0.076481,533.3410034,9.465999603,6411.27002,0.003162,211.3399963,0.509635985,51.36489868,106.3759995,0.505913019
12/11/18,0.076001003,516.3070068,9.36122036,6371.27002,0.003064,210.4179993,0.562798977,50.64820099,105.1389999,0.517165005
13/11/18,0.073602997,512.4099731,9.248410225,6359.490234,0.002945,206.826004,0.581441998,49.69660187,105.112999,0.510111988
14/11/18,0.064824,439.3080139,8.407010078,5738.350098,0.002695,181.3970032,0.547842979,43.6108017,90.7582016,0.474372
15/11/18,0.063542999,421.3200073,8.184860229,5648.029785,0.0028,180.8059998,0.54163301,43.94829941,88.67250061,0.48170799
16/11/18,0.061151002,388.8200073,7.88448,5575.549805,0.002746,175.177002,0.512893975,42.45890045,87.05529785,0.471608996
17/11/18,0.060674999,387.7489929,7.718200207,5554.330078,0.002595,174.0010071,0.485119998,41.92890167,88.00330353,0.491654009
18/11/18,0.061916001,386.2520142,7.999760151,5623.540039,0.002643,177.0670013,0.52423799,42.32789993,89.39299774,0.510473013
19/11/18,0.052581999,336.9549866,6.632090092,4871.490234,0.002418,149.1750031,0.41128999,36.64110184,72.48999786,0.478166014
20/11/18,0.044776998,223.7019958,5.760210037,4451.870117,0.002254,130.3390045,0.341812998,33.0442009,66.48600006,0.434726
21/11/18,0.04778,235.951004,6.19904995,4602.169922,0.002448,136.701004,0.367507011,34.67060089,68.94280243,0.447650999
22/11/18,0.044255,211.4680023,5.755549908,4365.939941,0.002412,126.7060013,0.342961013,32.19509888,65.85810089,0.426079988
23/11/18,0.043412,207.4259949,5.55742979,4347.109863,0.002361,123.2959976,0.329342991,32.15969849,66.62689972,0.407427996
24/11/18,0.038458001,180.6889954,5.115280151,3880.76001,0.002224,113.4940033,0.284568012,29.21769905,58.35820007,0.375335991
25/11/18,0.037725002,184.5839996,5.180580139,4009.969971,0.00222,116.4499969,0.259427994,30.89220047,58.05329895,0.374550998
26/11/18,0.035806,182.0429993,4.926449776,3779.129883,0.002099,108.3349991,0.283865988,29.4109993,53.21699905,0.355450988
27/11/18,0.036460999,179.0630035,4.913050175,3820.719971,0.002087,110.0100021,0.287584007,31.06879997,57.13159943,0.360163003
28/11/18,0.042020999,190.0720062,5.336959839,4257.419922,0.002246,122.4380035,0.331459999,34.62659836,63.52410126,0.390556991
29/11/18,0.041866001,180.983429,5.346632957,4278.84668,0.002241,117.5426483,0.344781995,33.7974472,61.19553757,0.37956199
30/11/18,0.038915999,173.0668945,5.078571796,4017.268555,0.002165,113.1714172,0.322241992,32.06476212,57.7929039,0.36245501
1/12/18,0.041467998,172.1233063,5.288722992,4214.671875,0.00225,118.6355591,0.332691997,34.34073639,59.64754868,0.372905999
2/12/18,0.041671999,172.1134033,5.250417233,4139.87793,0.002246,116.3889008,0.31565699,33.71315002,59.10102081,0.367626995
3/12/18,0.038671002,159.8182526,5.109251022,3894.130859,0.002371,108.9250183,0.28848201,31.07280159,54.83724594,0.348753989
4/12/18,0.037698999,149.6589661,5.880791187,3956.893799,0.002196,110.2141876,0.287811995,31.1861248,56.97896194,0.352230996
5/12/18,0.034251001,130.5410461,5.984278202,3753.994873,0.00218,102.4755554,0.256612986,29.29523849,51.66662598,0.338241994
6/12/18,0.030797999,107.5927353,4.951686859,3521.101807,0.002097,91.76105499,0.222731993,26.94366074,46.53453064,0.310936004
7/12/18,0.029864,106.8524933,4.528649807,3419.937256,0.002104,93.29456329,0.216468006,25.27258492,46.46202087,0.301997006
8/12/18,0.030678,104.0475998,4.700417995,3476.114746,0.00212,92.15963745,0.228283003,24.86401749,45.57361603,0.307269007
9/12/18,0.031693,109.6179504,4.859104156,3614.234375,0.002102,95.14205933,0.239791006,25.94702339,47.74671936,0.313369989
10/12/18,0.030203,107.3141861,4.712263107,3502.656006,0.0021,91.68565369,0.219071999,24.61779976,44.60415268,0.303766012
11/12/18,0.029550999,102.0729523,4.940698147,3424.588135,0.002088,88.94530487,0.223390996,23.80238342,42.73680115,0.301344991
12/12/18,0.030609,102.5921631,5.023137093,3486.950195,0.002111,90.59329987,0.226759002,24.49382973,43.93611908,0.307323009
13/12/18,0.02919,90.30227661,4.650703907,3313.677246,0.002065,86.53931427,0.205696002,23.66886139,40.96224594,0.300026
14/12/18,0.028357999,80.37075043,4.533357143,3242.484863,0.00207,84.3082962,0.202932,23.46433067,39.28267288,0.288789988
15/12/18,0.028274,77.36577606,4.563012123,3236.761719,0.002113,84.44081116,0.203356996,23.78242493,38.85170364,0.285883009
16/12/18,0.029103,81.63900757,4.64525795,3252.839111,0.002125,85.26210022,0.206882,25.59720993,39.33948517,0.287928998
17/12/18,0.032823998,90.34506989,5.110016823,3545.864746,0.002533,95.13382721,0.233421996,29.26889038,43.82275009,0.328453004
18/12/18,0.034735002,105.2007675,5.600269794,3696.059082,0.002684,101.1124573,0.270224988,30.1421566,46.58249283,0.350161999
19/12/18,0.034545001,128.4480133,5.491900921,3745.950684,0.00272,101.2685776,0.296346009,29.68278694,46.31285477,0.35195601
20/12/18,0.039400999,194.2309723,5.792256832,4134.441406,0.002731,116.2168732,0.338506013,32.81687164,55.07540131,0.378199011
21/12/18,0.040796001,194.2956085,5.567143917,3896.543701,0.002545,109.4962311,0.298483014,30.79661751,51.81959534,0.358570009
22/12/18,0.042009,196.6685791,5.930578232,4014.182617,0.002502,116.7594986,0.311306,31.85591125,51.72505188,0.362307996
23/12/18,0.044229999,197.6628113,6.059008121,3998.980225,0.002542,130.7652588,0.313261002,33.45967484,52.75577927,0.371270001
24/12/18,0.045715999,182.2596741,6.144924164,4078.599121,0.00254,140.2380066,0.307951987,33.19666672,56.33517838,0.406798989
25/12/18,0.041510999,170.9093475,5.547574997,3815.490723,0.002404,129.8443451,0.317662001,31.13432884,50.59265518,0.380872011
26/12/18,0.041198,175.5102997,5.713105202,3857.297607,0.002474,131.8656311,0.307583004,30.98590088,49.37469101,0.378693014
27/12/18,0.036943998,150.1275787,5.27545023,3654.833496,0.002364,116.5759125,0.275171012,28.29450798,44.46669388,0.341161996
28/12/18,0.041862,173.9989777,6.011827946,3923.918701,0.002434,137.6470184,0.298379004,32.51082993,49.77024841,0.376852006
29/12/18,0.041508,165.0596466,5.832339764,3820.408691,0.002403,138.0183411,0.299970001,31.56500244,48.11211777,0.367251992
30/12/18,0.043280002,163.6221313,5.99571085,3865.952637,0.002367,139.8594513,0.298642993,31.97651672,48.3643074,0.369581014
31/12/18,0.041063,151.0457001,6.164731979,3742.700439,0.002346,133.3682556,0.289444,30.46822357,46.22816849,0.352705985
1/1/19,0.042546999,164.854599,6.075273037,3843.52002,0.002392,140.8194122,0.299371004,31.97993088,48.36749649,0.364771008
2/1/19,0.045258,171.8273773,6.188612938,3943.409424,0.002407,155.0476837,0.316489011,33.43368149,52.25244904,0.375243008
3/1/19,0.042682,162.0499268,5.903534889,3836.741211,0.00236,149.1350098,0.365974009,32.02669907,49.81535721,0.360224009
4/1/19,0.043811999,161.3956299,6.065137863,3857.717529,0.002315,154.5819397,0.437175006,32.40416718,50.63087463,0.356747001
5/1/19,0.044700999,160.4012146,6.065543175,3845.19458,0.002319,155.6385956,0.395947993,34.93686676,49.93181229,0.355275005
6/1/19,0.049261,166.8411865,6.395978928,4076.632568,0.002328,157.7462006,0.397009999,39.29885483,54.87658691,0.368395001
7/1/19,0.047995999,161.2439728,6.291410923,4025.248291,0.002285,151.6992188,0.376473993,37.80627441,52.82689667,0.364347011
8/1/19,0.048525002,161.9126282,6.640054226,4030.8479,0.002276,150.3596344,0.424198002,39.47971725,53.1554451,0.36531499
9/1/19,0.052168999,160.0847473,6.641550064,4035.296387,0.002266,150.8031158,0.401805013,38.98553467,52.71385574,0.370889992
10/1/19,0.044528998,134.9667969,5.915918827,3678.924561,0.002132,128.6251831,0.354604006,33.86600876,45.49613571,0.332652003
11/1/19,0.044147,131.6685791,6.075342178,3687.365479,0.002129,127.5483246,0.444193006,32.32762909,45.80475235,0.332904011
12/1/19,0.043703999,134.3811646,5.976964951,3661.301025,0.002148,125.9665298,0.412243992,32.38442612,45.00778961,0.328799993
13/1/19,0.040240999,126.3498154,5.568757057,3552.953125,0.002094,116.8978043,0.444261014,30.33289719,43.11040115,0.317862988
14/1/19,0.044059001,133.9798431,6.159282207,3706.052246,0.002183,129.0687256,0.485659987,32.35824203,45.91458511,0.333766013
15/1/19,0.04281,128.480011,5.919047832,3630.675293,0.002111,122.0327148,0.518795013,31.50706863,44.95061111,0.327179015
16/1/19,0.044776998,129.169342,6.186014175,3655.006836,0.002138,123.5470657,0.497373998,31.82341766,46.18143845,0.329701006
17/1/19,0.045318,131.0545349,6.417831898,3678.563965,0.002094,123.7419205,0.483011991,31.88865089,45.65363312,0.329353005
18/1/19,0.044316001,128.457489,6.56303978,3657.839355,0.002106,121.0102615,0.500732005,31.3114872,45.1258316,0.324277014
19/1/19,0.04575,130.2041016,6.635448933,3728.568359,0.002153,124.5190201,0.491470009,32.55072403,46.21959305,0.331001014
20/1/19,0.043476999,123.886467,6.493868828,3601.013672,0.002119,119.4748306,0.490123004,31.17640686,44.11306381,0.321177006
21/1/19,0.042936999,122.8296051,6.553024769,3576.032471,0.002101,117.1578522,0.503412008,31.21286964,44.57730484,0.320789993
22/1/19,0.043577999,128.4401093,6.523199081,3604.577148,0.002057,118.747551,0.540335,31.68442535,45.92059708,0.319490999
23/1/19,0.0429,132.3200989,6.541401863,3585.123047,0.002043,117.4526062,0.509976029,32.00195694,44.88050079,0.316491991
24/1/19,0.043026999,129.3973389,6.505792141,3600.865479,0.002039,117.3628845,0.504242003,32.77610779,45.78304672,0.317597985
25/1/19,0.042691,128.3704529,6.737325191,3599.765869,0.002118,116.3783417,0.479548991,32.98181152,46.88933563,0.317164987
26/1/19,0.042649001,127.1396713,7.006565094,3602.460449,0.002083,116.488739,0.472149014,33.15052414,45.73064041,0.314235002
27/1/19,0.041168001,122.9011078,7.088199139,3583.96582,0.002027,113.4052887,0.43374899,32.59283447,46.57541656,0.309439003
28/1/19,0.038772002,112.4960632,6.206182003,3470.450439,0.001944,106.5899734,0.413489997,31.1992588,43.5892334,0.294862986
29/1/19,0.038251001,111.0904541,6.181670189,3448.116943,0.001927,105.5982132,0.455235004,31.09711075,43.7101059,0.289557993
30/1/19,0.039655998,118.3812408,6.174529076,3486.181641,0.001961,108.9075394,0.426928997,31.93095398,44.26460648,0.320461005
31/1/19,0.038373999,114.8101883,6.268435955,3457.792725,0.001925,107.0610123,0.387690008,31.6521759,43.66409683,0.310036004
1/2/19,0.038678002,116.5567245,6.562616825,3487.945313,0.001916,107.609787,0.419263005,32.82707977,43.72286606,0.308517009
2/2/19,0.039317001,121.790535,6.891695023,3521.060791,0.001936,110.4302597,0.414927006,34.3948288,43.38762283,0.310912013
3/2/19,0.038029,118.8281479,6.738164902,3464.013428,0.001904,107.4926682,0.396142006,33.43925476,42.90383911,0.302352011
4/2/19,0.037857,119.1247787,7.100500107,3459.154053,0.001896,107.8216019,0.394452006,34.10862732,42.79665375,0.300197989
5/2/19,0.037896,117.7112961,7.819809914,3466.357422,0.001888,107.4435196,0.421775997,34.2566452,43.33612442,0.29923901
6/2/19,0.036663,115.3336411,8.086174011,3413.767822,0.001866,104.9192886,0.399619997,32.93298721,43.14356232,0.29072699
7/2/19,0.036396001,115.1502075,7.730325222,3399.47168,0.001845,104.5353012,0.401473999,33.22241974,43.2121048,0.29161799
8/2/19,0.040750999,130.8622131,8.575567245,3666.780273,0.001956,119.267746,0.436518997,43.46472168,48.116745,0.311682999
9/2/19,0.041058,128.641922,8.871356964,3671.203613,0.001949,119.4308853,0.464334011,44.7902832,48.55569458,0.311284006
10/2/19,0.042830002,127.5867233,9.211540222,3690.188232,0.001946,124.806488,0.452185988,46.82740784,49.82767105,0.309908986
11/2/19,0.041733,122.511879,9.551809311,3648.430664,0.001906,121.2983932,0.429450989,43.18254089,48.27090073,0.302740991
12/2/19,0.041751001,123.4455719,9.341780663,3653.528564,0.001894,122.5722885,0.425395012,43.92864227,49.05204391,0.305189997
13/2/19,0.041118,123.1524048,8.941073418,3632.070557,0.001893,122.5536041,0.444043994,41.99764252,49.33005142,0.304284006
14/2/19,0.040539999,121.64991,8.782048225,3616.880859,0.001897,121.3902054,0.428375989,41.64054871,46.86213303,0.301909
15/2/19,0.040600002,121.961525,9.273832321,3620.810791,0.001908,122.1003876,0.432969004,42.69966888,47.4382515,0.301759005
16/2/19,0.041026,122.3609161,9.129250526,3629.787598,0.001924,123.2602158,0.440510988,43.59476089,46.91598511,0.301703006
17/2/19,0.041452002,124.6860428,9.216046333,3673.836182,0.001992,133.598877,0.457498997,43.92836761,48.06875229,0.303369999
18/2/19,0.045605,144.4059448,9.634435654,3915.714355,0.002114,146.0983734,0.474332988,48.04317474,51.69323349,0.321568012
19/2/19,0.046158001,143.3047791,10.56307793,3947.094482,0.002067,145.3461914,0.45815599,47.86467743,52.32735062,0.32376799
20/2/19,0.047550999,148.0546265,10.96605587,3999.820557,0.002079,149.5543365,0.466109991,51.78596497,52.11064911,0.33287999
21/2/19,0.044969,142.9281616,10.49289227,3954.118164,0.002028,146.1308441,0.445463002,49.15159988,50.43602753,0.321291
22/2/19,0.046163,145.1149445,10.83711529,4005.526611,0.002056,149.092453,0.45202899,49.80573273,52.64224625,0.321904004
23/2/19,0.048593,153.2561646,10.78180122,4142.526855,0.002083,158.7954254,0.461888999,51.68092728,53.81316376,0.332619995
24/2/19,0.042456001,130.2676392,10.11309338,3810.42749,0.001974,135.8526611,0.410640001,44.67859268,49.01046753,0.301443011
25/2/19,0.044043001,135.868454,9.842012405,3882.696289,0.00203,139.8228607,0.470638007,46.2130661,50.07845688,0.328509986
26/2/19,0.043304,134.2627563,9.521595001,3854.35791,0.002023,138.0896759,0.437431991,45.49113083,49.4053421,0.319476992
27/2/19,0.043269999,132.7872772,9.899131775,3851.047363,0.002019,136.1259613,0.431479007,45.58142471,49.98809433,0.313106
28/2/19,0.043122999,132.1869659,10.36517811,3854.7854,0.001976,136.7462463,0.427421004,46.2372551,49.12126923,0.31507799
1/3/19,0.043279,132.961792,11.39321709,3859.58374,0.001994,136.4436188,0.431784987,47.48723984,49.56217194,0.317312002
2/3/19,0.042838,132.5384979,11.8697443,3864.415039,0.002003,134.206955,0.427787006,49.0153656,49.98366928,0.315126002
3/3/19,0.042312,131.5563049,11.53790283,3847.175781,0.001999,132.2494202,0.424169004,48.3803215,50.10773849,0.312554002
4/3/19,0.040601999,125.1224823,11.54594517,3761.557129,0.001982,127.7741241,0.407810986,46.43203354,48.49328613,0.305132985
5/3/19,0.043212,132.5087738,13.8119669,3896.375,0.001985,137.8223877,0.432996988,53.13245773,50.54852295,0.316507012
6/3/19,0.042842999,133.2679596,14.51794624,3903.942627,0.001983,138.7893524,0.431820989,55.78427887,50.8486557,0.317030996
7/3/19,0.042943999,132.1560822,15.14588642,3911.484375,0.001991,138.0345001,0.455832005,57.18903351,51.02837753,0.31476599
8/3/19,0.042663999,129.4702606,14.36693573,3901.131592,0.00198,135.1270752,0.466201991,56.09954834,50.01823044,0.310086995
9/3/19,0.046728,133.815567,14.56587887,3963.313721,0.001998,137.965332,0.477456003,58.08689117,50.78741837,0.313825995
10/3/19,0.045697998,132.8378143,14.49443913,3951.599854,0.001999,136.7586823,0.501767993,57.18186569,50.94821167,0.313107014
11/3/19,0.047633,130.2049408,14.51441383,3905.227295,0.001966,133.8340302,0.467489988,55.42021561,50.23559952,0.311064988
12/3/19,0.047396999,128.9482422,15.40613079,3909.15625,0.002012,134.4428864,0.488552004,56.99705505,51.47206497,0.310200989
13/3/19,0.04659,128.9337463,15.11512375,3906.717285,0.002025,133.2630768,0.484510005,55.93318558,52.04031754,0.314098001
14/3/19,0.048055001,133.8981171,15.05110359,3924.369141,0.002039,133.7115936,0.491097003,56.58418274,52.35450745,0.312954992
15/3/19,0.050076999,143.9936218,15.07710171,3960.911133,0.002048,137.6917877,0.490087003,58.98925781,53.60699081,0.315052003
16/3/19,0.051621001,157.5797882,16.11901093,4048.72583,0.002077,142.3981781,0.485599011,61.84475327,54.63551331,0.320468009
17/3/19,0.050207,156.0789948,15.76114559,4025.229004,0.002081,140.0005493,0.483684987,61.24377823,53.53560638,0.317611992
18/3/19,0.050452001,162.4941711,15.6820116,4032.507324,0.002083,139.3746033,0.480713993,60.26480484,53.48814011,0.317440003
19/3/19,0.052593999,162.4277802,15.69359493,4071.190186,0.002091,140.5191956,0.485390991,60.61556625,54.75062943,0.319281012
20/3/19,0.053890999,160.5329285,15.28002262,4087.476318,0.002061,140.6863556,0.486086011,60.84654617,55.88074112,0.31961
21/3/19,0.052900001,154.7669373,14.51739311,4029.326904,0.002054,136.6360626,0.461061001,59.37832642,53.85298538,0.312718004
22/3/19,0.058061998,158.3407745,15.26642418,4023.968262,0.002052,137.1814423,0.466446012,59.82400131,53.92311859,0.311540991
23/3/19,0.063781001,167.4108124,15.23599529,4035.826416,0.002064,138.2398682,0.463084012,61.34861374,53.84037399,0.312359005
24/3/19,0.061703999,165.9362335,17.28535652,4022.168213,0.002054,136.9869232,0.456405014,60.22387695,53.7446785,0.308991998
25/3/19,0.059025001,161.6181488,16.84100723,3963.070557,0.002043,135.0310211,0.476395011,59.49673843,52.33984756,0.304055005
26/3/19,0.062369999,161.4380493,16.33566475,3985.080811,0.002054,135.4603577,0.463600993,59.34352875,52.94049835,0.305059999
27/3/19,0.067594998,173.1805725,16.78134346,4087.066162,0.002085,140.9881592,0.499870986,62.25143051,54.72978973,0.312465012
28/3/19,0.065828003,169.4540405,16.80533028,4069.107178,0.002074,139.4164734,0.503458977,61.17048645,53.89841461,0.309246004
29/3/19,0.071289003,170.4499817,16.51014137,4098.374512,0.002087,142.4974213,0.499502003,61.30161285,53.48281479,0.307929009
30/3/19,0.071739003,168.5881958,16.93221283,4106.660156,0.00208,142.0926819,0.494278014,60.6219635,53.4501915,0.31063199
31/3/19,0.069746003,168.9375458,17.40167046,4105.404297,0.00208,141.5140991,0.507613003,60.7553978,55.88533783,0.309228987
1/4/19,0.072329998,167.6269989,17.9505024,4158.183105,0.002461,141.8303223,0.556137979,60.67799377,59.97315979,0.312747002
2/4/19,0.085467003,236.1325989,19.78978348,4879.87793,0.002795,163.9617462,0.584279001,76.19326019,69.05905151,0.351498991
3/4/19,0.090723,298.3525391,18.7530632,4973.021973,0.003164,161.4588013,0.565452993,84.92193604,65.70659637,0.342233986
4/4/19,0.087370001,286.5676575,19.14268875,4922.798828,0.003697,158.052536,0.542240024,84.98090363,63.92605209,0.332513005
5/4/19,0.091225997,292.6411438,19.45346642,5036.681152,0.00359,165.5148468,0.577467978,88.67786407,69.16213989,0.361802995
6/4/19,0.090288997,306.0740967,19.1156292,5059.817383,0.003439,165.9472046,0.570110023,92.57341766,68.09186554,0.354404986
7/4/19,0.090484001,319.5965271,19.11027145,5198.896973,0.003418,174.5316467,0.577118993,92.3123703,69.80700684,0.359856009
8/4/19,0.087008998,310.1578369,18.11370277,5289.770996,0.003045,180.2588196,0.568898976,89.49304199,71.09341431,0.358233988
9/4/19,0.083749004,296.0436401,18.43505287,5204.958496,0.002884,176.1145782,0.534680009,86.78696442,68.37260437,0.349462003
10/4/19,0.089964002,305.2199097,18.24857903,5324.551758,0.003021,177.3374786,0.520256996,88.37773895,70.97735596,0.354791999
11/4/19,0.083384998,272.7096252,17.70047951,5064.487793,0.002789,165.4970245,0.486122996,79.67799377,66.36711884,0.330983996
12/4/19,0.083462998,282.8531494,18.43427086,5089.539063,0.002856,164.7363281,0.495350003,78.96395874,66.10135651,0.32634601
13/4/19,0.083731003,279.4694824,18.71979713,5096.586426,0.002872,164.5133514,0.539207995,78.22130585,65.32377625,0.326030999
14/4/19,0.084642999,288.6471558,19.49201965,5167.722168,0.002882,167.8385162,0.528739989,82.93752289,66.58150482,0.328808993
15/4/19,0.082307003,314.1181641,19.40242577,5067.108398,0.00279,161.574173,0.492213994,79.05470276,64.35227966,0.320912987
16/4/19,0.083783001,318.3062744,19.82745552,5235.55957,0.002835,167.6234436,0.503054023,81.34928131,68.90307617,0.327217996
17/4/19,0.083074003,310.7999573,19.60334969,5251.937988,0.00281,166.9507599,0.500258982,79.32746887,67.4773941,0.335453004
18/4/19,0.081775002,306.9560242,22.03847885,5298.385742,0.002946,173.8140259,0.524362028,82.07487488,69.16213989,0.337065011
19/4/19,0.079499997,306.808075,24.47528076,5303.8125,0.002893,173.7084351,0.514270008,82.5692215,68.56694031,0.331901997
20/4/19,0.076505996,300.7532043,25.00752831,5337.88623,0.002902,173.7512665,0.515661001,81.51249695,69.5245285,0.328476012
21/4/19,0.074106,290.4802551,24.19382858,5314.53125,0.00276,170.046524,0.49949801,77.33155823,68.71850586,0.322448999
22/4/19,0.078039996,292.8118286,23.90810966,5399.365234,0.002798,171.8746643,0.496663988,76.94807434,68.59263611,0.323933989
23/4/19,0.074524,291.1738892,22.87626076,5572.362305,0.002772,171.4477997,0.481483012,74.84502411,69.33094788,0.321222007
24/4/19,0.072645001,278.936615,23.12906837,5464.866699,0.002599,165.8260956,0.478312999,73.3089447,67.67943573,0.302318007
25/4/19,0.069243997,266.8520203,22.24310684,5210.515625,0.002506,154.4593964,0.445506006,71.24811554,61.30138779,0.289384007
26/4/19,0.069219001,263.8792725,22.86942863,5279.348145,0.002519,156.3470917,0.436926007,73.11534882,62.08967209,0.298501998
27/4/19,0.070196003,263.940918,22.34158707,5268.291016,0.002516,158.4349365,0.441570997,72.12090302,62.55040359,0.296741009
28/4/19,0.068590999,255.4701233,22.89933968,5285.13916,0.002531,157.2950745,0.448217988,69.72679901,61.22995377,0.297425985
29/4/19,0.064631,236.6124878,21.70506668,5247.352539,0.002466,155.2019958,0.433501005,67.96038055,60.54192352,0.294288993
30/4/19,0.070345998,267.7581482,22.12783623,5350.726563,0.002513,162.1660309,0.473170012,74.28087616,62.09594727,0.309475988
1/5/19,0.069013998,271.8164978,21.95362091,5402.697266,0.002521,160.8183441,0.476024985,73.65776825,64.95965576,0.304695994
2/5/19,0.068579003,270.1825867,23.59193039,5505.283691,0.002611,162.1227875,0.463420987,73.7771759,64.40686798,0.303238988
3/5/19,0.069858,293.0134888,23.74962807,5768.289551,0.002721,167.9524078,0.51216501,79.32653046,67.02481079,0.308221996
4/5/19,0.066880003,291.4911499,22.88483238,5831.16748,0.00268,164.0265808,0.494994998,78.06384277,67.79167175,0.304551989
5/5/19,0.066146001,293.9474487,23.01995277,5795.708496,0.002653,163.4506989,0.506978989,75.98436737,66.08014679,0.302341998
6/5/19,0.066780001,287.6644897,22.20663452,5746.807129,0.002542,172.6532135,0.578119993,74.98275757,66.54827881,0.302388996
