Date,Price
26/8/18,57.33409882
27/8/18,60.24990082
28/8/18,63.0243988
29/8/18,61.76720047
30/8/18,60.31520081
31/8/18,61.92549896
1/9/18,65.9509964
2/9/18,65.6493988
3/9/18,65.37319946
4/9/18,67.7098999
5/9/18,58.43769836
6/9/18,57.48619843
7/9/18,56.19779968
8/9/18,53.24459839
9/9/18,54.92419815
10/9/18,54.59579849
11/9/18,52.36729813
12/9/18,51.65660095
13/9/18,54.53639984
14/9/18,56.57649994
15/9/18,56.71310043
16/9/18,56.97269821
17/9/18,52.54050064
18/9/18,54.09719849
19/9/18,54.33449936
20/9/18,56.63439941
21/9/18,60.72280121
22/9/18,60.43659973
23/9/18,61.36640167
24/9/18,57.96910095
25/9/18,57.53760147
26/9/18,57.39550018
27/9/18,62.97940063
28/9/18,61.89509964
29/9/18,61.60689926
30/9/18,61.14189911
1/10/18,60.20809937
2/10/18,59.70539856
3/10/18,57.47750092
4/10/18,58.27949905
5/10/18,58.76620102
6/10/18,57.84410095
7/10/18,58.16030121
8/10/18,59.41260147
9/10/18,58.7132988
10/10/18,57.98180008
11/10/18,51.23300171
12/10/18,53.55170059
13/10/18,53.4518013
14/10/18,52.18740082
15/10/18,54.87960052
16/10/18,54.06819916
17/10/18,53.67210007
18/10/18,52.52690125
19/10/18,53.02009964
20/10/18,53.3628006
21/10/18,52.91579819
22/10/18,52.20389938
23/10/18,52.54130173
24/10/18,52.51499939
25/10/18,52.23460007
26/10/18,52.09889984
27/10/18,51.93199921
28/10/18,51.9375
29/10/18,49.07139969
30/10/18,49.23910141
31/10/18,49.44150162
1/11/18,50.27190018
2/11/18,51.33069992
3/11/18,50.97340012
4/11/18,53.61249924
5/11/18,53.54629898
6/11/18,55.94509888
7/11/18,54.18889999
8/11/18,52.37340164
9/11/18,51.89599991
10/11/18,52.40179825
11/11/18,51.36489868
12/11/18,50.64820099
13/11/18,49.69660187
14/11/18,43.6108017
15/11/18,43.94829941
16/11/18,42.45890045
17/11/18,41.92890167
18/11/18,42.32789993
19/11/18,36.64110184
20/11/18,33.0442009
21/11/18,34.67060089
22/11/18,32.19509888
23/11/18,32.15969849
24/11/18,29.21769905
